"dataset_id","module","comparison_mapping","beta_legacy","SE_legacy","P_legacy","BH_FDR_legacy","beta_comparator","SE_comparator","P_comparator","BH_FDR_comparator","sample_n","formula","module_score_correlation","FDR_status_change"
"MDD_GSE98793","WGCNA_cyan","strict_max_mean",0.018847760183386,0.153489366371541,0.902399051626904,0.941633793001987,0.0417331114196092,0.153465594419679,0.785965038496351,0.896061372470519,192,"score_z ~ diagnosis",0.535232079110056,FALSE
"MDD_GSE98793","WGCNA_green","strict_max_mean",-0.102976395752241,0.153313548031784,0.502608465391279,0.794831912374156,-0.11039938527208,0.153286358711426,0.472276707356951,0.74200049021603,192,"score_z ~ diagnosis",0.999874074359677,FALSE
"MDD_GSE98793","WGCNA_greenyellow","strict_max_mean",0.0714647009545786,0.153407872173591,0.64185811241149,0.810768141993461,0.0914590465254733,0.153351981484781,0.551618268342357,0.74200049021603,192,"score_z ~ diagnosis",0.997987888375999,FALSE
"MDD_GSE98793","WGCNA_lightcyan","strict_max_mean",0.000813780269099875,0.153495445462375,0.995775471532465,0.995775471532465,0.00317036732317409,0.153495284494192,0.983542944701147,0.983542944701147,192,"score_z ~ diagnosis",0.999943334894386,FALSE
"MDD_GSE98793","WGCNA_magenta","strict_max_mean",0.138178668175293,0.153167764158013,0.36812505346463,0.679615483319318,0.118134680019233,0.153256006963525,0.44176382396529,0.74200049021603,192,"score_z ~ diagnosis",0.996752600170004,FALSE
"MDD_GSE98793","WGCNA_midnightblue","strict_max_mean",0.154549828724256,0.153085405307338,0.313987189643586,0.679615483319318,0.258275265924363,0.15234753184071,0.0916560175768766,0.27496805273063,192,"score_z ~ diagnosis",0.872716839237184,FALSE
"MDD_GSE98793","WGCNA_pink","strict_max_mean",0.179132381370027,0.152944332665339,0.242974666983143,0.583139200759544,0.184966566005388,0.152907778698902,0.227911964801202,0.497262468657167,192,"score_z ~ diagnosis",0.998788583466315,FALSE
"MDD_GSE98793","WGCNA_purple","strict_max_mean",0.217084600281635,0.152685379583408,0.156730327148747,0.470190981446242,0.219499371573122,0.152667208175151,0.152146049997284,0.405722799992756,192,"score_z ~ diagnosis",0.998132429014721,FALSE
"MDD_GSE98793","WGCNA_red","strict_max_mean",0.182818406138013,0.152921375229184,0.233379403045811,0.583139200759544,0.188622566010628,0.152884270430999,0.218816172976467,0.497262468657167,192,"score_z ~ diagnosis",0.998740093730745,FALSE
"MDD_GSE98793","WGCNA_salmon","strict_max_mean",0.0386480155843001,0.1534698467022,0.801446141857837,0.930585858440667,0.0346961295718561,0.153474816699726,0.821389591431309,0.896061372470519,192,"score_z ~ diagnosis",0.979094560909656,FALSE
"MDD_GSE98793","WGCNA_tan","strict_max_mean",-0.0308012401259634,0.15347919083375,0.841158180568448,0.930585858440667,-0.0597742743956572,0.153434188465634,0.697286434108308,0.83674372092997,192,"score_z ~ diagnosis",0.976557219569074,FALSE
"MDD_GSE98793","WGCNA_turquoise","strict_max_mean",-0.0864852473677646,0.153367168688459,0.573480527722459,0.794831912374156,-0.0892062868202988,0.153358965526391,0.561469784612864,0.74200049021603,192,"score_z ~ diagnosis",0.999850204815564,FALSE
"MDD_GSE98793","WGCNA_yellow","strict_max_mean",0.13888801671483,0.153164387416593,0.365666152022016,0.679615483319318,0.135136436658344,0.153182049303698,0.3787860957619,0.74200049021603,192,"score_z ~ diagnosis",0.999851593684963,FALSE
"MDD_GSE98793","hepatic_acute_phase_response_module","strict_median",0.412537540875684,0.150549437191841,0.00672532452974624,0.0402475022370558,0.474813934004337,0.149580364389591,0.00175231607366533,0.0164966365279646,192,"score_z ~ diagnosis",0.927906303081932,FALSE
"MDD_GSE98793","hepatic_complement_coagulation_module","strict_median",0.534232636873973,0.148521803993797,0.000410413122447215,0.00984991493873317,0.53117431451656,0.148579525889918,0.000444090216167071,0.0106581651880097,192,"score_z ~ diagnosis",0.961403887654014,FALSE
"MDD_GSE98793","hepatic_ECM_fibrosis_module","strict_median",0.416659523326082,0.150489680387965,0.00618578821376565,0.0402475022370558,0.46769194627971,0.149698411611042,0.00206207956599558,0.0164966365279646,192,"score_z ~ diagnosis",0.900015039012793,FALSE
"MDD_GSE98793","hepatic_endothelial_vascular_activation_module","strict_median",0.428352126822697,0.150316805017839,0.00485948006623194,0.0402475022370558,0.404868499848524,0.150658973527535,0.00784183507743006,0.0417311131087581,192,"score_z ~ diagnosis",0.927152192804261,FALSE
"MDD_GSE98793","hepatic_inflammatory_module","strict_median",0.34287034872036,0.151466557433931,0.0247247298549351,0.0988989194197405,0.390258292538666,0.150861752069216,0.0104327782771895,0.0417311131087581,192,"score_z ~ diagnosis",0.968773458024213,TRUE
"MDD_GSE98793","hepatic_lipid_dysregulation_module","strict_median",0.0932523382012657,0.153346297149879,0.543836766354142,0.794831912374156,0.154757198012607,0.153084302706286,0.313336585259343,0.578467542017248,192,"score_z ~ diagnosis",0.961669868370251,FALSE
"MDD_GSE98793","hepatic_mitochondrial_dysfunction_module","strict_median",-0.0814268557993789,0.153381741985472,0.596123934280617,0.794831912374156,-0.116226665774526,0.153263685096237,0.449184430601408,0.615465921211495,192,"score_z ~ diagnosis",0.981221053057716,FALSE
"MDD_GSE98793","hepatic_secretome_hepatokine_module","strict_median",0.401484128462705,0.150706633713397,0.00838489629938662,0.0402475022370558,0.397520691080003,0.150761921064188,0.00906309648814821,0.0417311131087581,192,"score_z ~ diagnosis",0.934294963820749,FALSE
"MDD_GSE98793","WGCNA_black","strict_median",-0.290645575415922,0.15204029330015,0.0574278428887376,0.196895461332815,-0.289123731175565,0.152055564083645,0.0587583895136842,0.201457335475489,192,"score_z ~ diagnosis",0.985885506135468,FALSE
"MDD_GSE98793","WGCNA_blue","strict_median",0.0897548058646816,0.153357281069304,0.559063305215665,0.794831912374156,0.127808329465333,0.153215148538519,0.405229612123371,0.615465921211495,192,"score_z ~ diagnosis",0.989341417125948,FALSE
"MDD_GSE98793","WGCNA_brown","strict_median",0.0284703826544015,0.153481559621164,0.853037036903945,0.930585858440667,-0.0700884289933199,0.153411214029848,0.648288964155879,0.707224324533686,192,"score_z ~ diagnosis",0.986856480198847,FALSE
"MDD_GSE98793","WGCNA_cyan","strict_median",0.018847760183386,0.153489366371541,0.902399051626904,0.941633793001987,0.0373662549278042,0.153471517381336,0.807901247261471,0.807901247261471,192,"score_z ~ diagnosis",0.449165580755112,FALSE
"MDD_GSE98793","WGCNA_green","strict_median",-0.102976395752241,0.153313548031784,0.502608465391279,0.794831912374156,-0.101968948118978,0.153317092012797,0.506802410748047,0.615465921211495,192,"score_z ~ diagnosis",0.99434743836953,FALSE
"MDD_GSE98793","WGCNA_greenyellow","strict_median",0.0714647009545786,0.153407872173591,0.64185811241149,0.810768141993461,0.0944819526230427,0.153342335635156,0.538532681060058,0.615465921211495,192,"score_z ~ diagnosis",0.972046618648144,FALSE
"MDD_GSE98793","WGCNA_lightcyan","strict_median",0.000813780269099875,0.153495445462375,0.995775471532465,0.995775471532465,0.130877025456147,0.153201513394472,0.394025555186378,0.615465921211495,192,"score_z ~ diagnosis",0.884726310031925,FALSE
"MDD_GSE98793","WGCNA_magenta","strict_median",0.138178668175293,0.153167764158013,0.36812505346463,0.679615483319318,0.0501890454631418,0.153452265159929,0.743977879932689,0.776324744277588,192,"score_z ~ diagnosis",0.967903838940959,FALSE
"MDD_GSE98793","WGCNA_midnightblue","strict_median",0.154549828724256,0.153085405307338,0.313987189643586,0.679615483319318,0.26355430054655,0.152299940053612,0.0851654881110882,0.255496464333265,192,"score_z ~ diagnosis",0.869303996913734,FALSE
"MDD_GSE98793","WGCNA_pink","strict_median",0.179132381370027,0.152944332665339,0.242974666983143,0.583139200759544,0.221692048386372,0.152650532015592,0.14807179547671,0.355372309144103,192,"score_z ~ diagnosis",0.984136262820785,FALSE
"MDD_GSE98793","WGCNA_purple","strict_median",0.217084600281635,0.152685379583408,0.156730327148747,0.470190981446242,0.232450625317104,0.152566279070506,0.129270294532936,0.344720785421162,192,"score_z ~ diagnosis",0.975602219038434,FALSE
"MDD_GSE98793","WGCNA_red","strict_median",0.182818406138013,0.152921375229184,0.233379403045811,0.583139200759544,0.208860025231516,0.152745746600447,0.17312459590117,0.377726391057099,192,"score_z ~ diagnosis",0.970227072737975,FALSE
"MDD_GSE98793","WGCNA_salmon","strict_median",0.0386480155843001,0.1534698467022,0.801446141857837,0.930585858440667,0.0999970378267929,0.153323927689847,0.515063865430696,0.615465921211495,192,"score_z ~ diagnosis",0.961938243390383,FALSE
"MDD_GSE98793","WGCNA_tan","strict_median",-0.0308012401259634,0.15347919083375,0.841158180568448,0.930585858440667,-0.108305818112596,0.153294219168015,0.480728763811069,0.615465921211495,192,"score_z ~ diagnosis",0.912868985655295,FALSE
"MDD_GSE98793","WGCNA_turquoise","strict_median",-0.0864852473677646,0.153367168688459,0.573480527722459,0.794831912374156,-0.121910936343696,0.153240440993194,0.427284485098962,0.615465921211495,192,"score_z ~ diagnosis",0.985422834228548,FALSE
"MDD_GSE98793","WGCNA_yellow","strict_median",0.13888801671483,0.153164387416593,0.365666152022016,0.679615483319318,0.165608403228304,0.153024531173757,0.280520003974193,0.561040007948385,192,"score_z ~ diagnosis",0.993677001622949,FALSE
"AD_GSE48350","hepatic_acute_phase_response_module","strict_max_iqr",0.0323545963802891,0.179286415991346,0.857219335986887,0.894489741899361,0.0322265411510222,0.182597611321713,0.860334908171781,0.938547172551034,253,"score_z ~ diagnosis + region + age_z + sex + (1 | donor_id)",0.990784047531268,FALSE
