"relative_path","baseline_sha256","final_sha256","baseline_size_bytes","final_size_bytes","hash_status","error"
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998285_27_181.counts.txt.gz","5f265f2731465ad8d601c5e32c2916956579c546447e7a060ca3266fc8f859d0","5f265f2731465ad8d601c5e32c2916956579c546447e7a060ca3266fc8f859d0","212490","212490","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998286_274-Ann-Daly_S10.counts.txt.gz","2949e64549bc4797b97c87c8fd010c7f20b313d4304e24349c36dbb7f1b59691","2949e64549bc4797b97c87c8fd010c7f20b313d4304e24349c36dbb7f1b59691","212490","212490","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998287_277-Ann-Daly_S11.counts.txt.gz","85bee2cadabf96b6e70a644ef94ec23efdb8f9bd4199b12e8a4dc2813ddaea3f","85bee2cadabf96b6e70a644ef94ec23efdb8f9bd4199b12e8a4dc2813ddaea3f","212606","212606","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998288_278-Ann-Daly_S12.counts.txt.gz","2df01e8e0106c595fa8ac3985b3eeae18d03f1a3c48f75f4322811cc580f064a","2df01e8e0106c595fa8ac3985b3eeae18d03f1a3c48f75f4322811cc580f064a","209861","209861","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998289_279-Ann-Daly_S13.counts.txt.gz","0a8f0fdf3fd0b2adeef736c04b7562adfea3d48e9a028bd07297f21124668f48","0a8f0fdf3fd0b2adeef736c04b7562adfea3d48e9a028bd07297f21124668f48","210711","210711","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998290_280-Ann-Daly_S14.counts.txt.gz","573197b731d0f6e50695c4914ac87a4f17d4b60cd8ace0bbb665f057cd005c83","573197b731d0f6e50695c4914ac87a4f17d4b60cd8ace0bbb665f057cd005c83","215599","215599","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998291_281-Ann-Daly_S15.counts.txt.gz","24d02389f3996fe93081ae7c0e77f3cdfa1c825b32b06e5a7b00197bc89d7c2d","24d02389f3996fe93081ae7c0e77f3cdfa1c825b32b06e5a7b00197bc89d7c2d","212439","212439","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998292_282-Ann-Daly_S16.counts.txt.gz","4b2c1ca7093bcd8e7438f74fce6f3c4eb0907f0adc5b239472b82019482a573c","4b2c1ca7093bcd8e7438f74fce6f3c4eb0907f0adc5b239472b82019482a573c","209808","209808","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998293_284-Ann-Daly_S2.counts.txt.gz","884a27f97072c5978875d0e5f34186f712a805bad35a0acf124e4e5e43a85eb5","884a27f97072c5978875d0e5f34186f712a805bad35a0acf124e4e5e43a85eb5","209275","209275","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998294_285-Ann-Daly_S3.counts.txt.gz","c95f38538d6767ab48c3eb33ddef087df03e47c96b03b6bfb52a2a1c729dc3b3","c95f38538d6767ab48c3eb33ddef087df03e47c96b03b6bfb52a2a1c729dc3b3","210349","210349","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998295_286-Ann-Daly_S4.counts.txt.gz","4b4aab6495f192ff31ccaa2c34f8d92da02915d844ed9b6e2ae3a8d53a58c62b","4b4aab6495f192ff31ccaa2c34f8d92da02915d844ed9b6e2ae3a8d53a58c62b","209971","209971","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998296_287-Ann-Daly_S5.counts.txt.gz","ddb1ffba3e0fe27774b0b8f15c6e251dda5a803df724c7eb172a7be5bf1e5486","ddb1ffba3e0fe27774b0b8f15c6e251dda5a803df724c7eb172a7be5bf1e5486","210631","210631","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998297_288-Ann-Daly_S6.counts.txt.gz","3ce1e5f04aabe87806ae5c95d9743665f4bb7d606e33def0696acb6dcb826e29","3ce1e5f04aabe87806ae5c95d9743665f4bb7d606e33def0696acb6dcb826e29","210304","210304","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998298_289-Ann-Daly_S7.counts.txt.gz","ac0b08fdc13a09af63d6d219d3affda6cb4f266749e3bb09cf0917577b07a544","ac0b08fdc13a09af63d6d219d3affda6cb4f266749e3bb09cf0917577b07a544","211780","211780","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998299_29_474.counts.txt.gz","476aa0c712df0c20ccf1421863605b6a5a91ef5547136f7810596ef867d21073","476aa0c712df0c20ccf1421863605b6a5a91ef5547136f7810596ef867d21073","210897","210897","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998300_290-Ann-Daly_S8.counts.txt.gz","0648a17d7e9b465aa7db7526e5b2887fe9d11a49e0c0c55581db0de85b5710b5","0648a17d7e9b465aa7db7526e5b2887fe9d11a49e0c0c55581db0de85b5710b5","212051","212051","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998301_291-Ann-Daly_S9.counts.txt.gz","0e2124cc00b4117f597f1d239e5539e4ddcfb12af40dbc9cf02113d1da97aefa","0e2124cc00b4117f597f1d239e5539e4ddcfb12af40dbc9cf02113d1da97aefa","212652","212652","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998302_293-Ann-Daly_S10.counts.txt.gz","2242a92f141becf4584fcc759fe3fcad1a712480206b5edcdd88bea2ac3038fe","2242a92f141becf4584fcc759fe3fcad1a712480206b5edcdd88bea2ac3038fe","211723","211723","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998303_295-Ann-Daly_S11.counts.txt.gz","b64a997a9022280eb751510d69a333730b12f8d309d983a66512b451e8f05048","b64a997a9022280eb751510d69a333730b12f8d309d983a66512b451e8f05048","211445","211445","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998304_296-Ann-Daly_S12.counts.txt.gz","7f570246c0269c14eaca1cd763ea53df8c54fa44ab44b0e081fe681a4c14b943","7f570246c0269c14eaca1cd763ea53df8c54fa44ab44b0e081fe681a4c14b943","211589","211589","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998305_299-Ann-Daly_S13.counts.txt.gz","eb516921364075bc151fb7c62b8bcdb07aa8b264eef06a509205f7b98a667604","eb516921364075bc151fb7c62b8bcdb07aa8b264eef06a509205f7b98a667604","212975","212975","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998306_3_45.counts.txt.gz","e157df3eb2f33f03e44ad74c523b921e974f1f4bdce07f9df120d62ce2161965","e157df3eb2f33f03e44ad74c523b921e974f1f4bdce07f9df120d62ce2161965","210697","210697","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998307_300-Ann-Daly_S14.counts.txt.gz","753f103aca86413774c2e963ad48ee557961e346e2b8955598b450d74d7b3fae","753f103aca86413774c2e963ad48ee557961e346e2b8955598b450d74d7b3fae","213411","213411","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998308_303-Ann-Daly_S15.counts.txt.gz","79d7b617f439f2bda630b8498601edd6e15d255099abb42d35c59127fd52c9e4","79d7b617f439f2bda630b8498601edd6e15d255099abb42d35c59127fd52c9e4","213166","213166","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998309_304-Ann-Daly_S1.counts.txt.gz","cd86acc2e798d92074e4a3828902e0d85a98e92a652144f9cc907e161cf28098","cd86acc2e798d92074e4a3828902e0d85a98e92a652144f9cc907e161cf28098","212121","212121","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998310_306-Ann-Daly_S1.counts.txt.gz","131d52f9602a193d747cea23db46315c1c4759c8a718397a92fd2429e8a75c9c","131d52f9602a193d747cea23db46315c1c4759c8a718397a92fd2429e8a75c9c","210015","210015","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998311_31_477.counts.txt.gz","58e7755cf85a7679e01719d19c5e46795ff4261759cba09fad1a50cefcd6be93","58e7755cf85a7679e01719d19c5e46795ff4261759cba09fad1a50cefcd6be93","213327","213327","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998312_319-Ann-Daly_S2.counts.txt.gz","69cb394aeaf74a46ccaeb04fb340d10162733c40e4c374b407e04e04b0bc87e0","69cb394aeaf74a46ccaeb04fb340d10162733c40e4c374b407e04e04b0bc87e0","212300","212300","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998313_32_478.counts.txt.gz","89c88d5cdcfa67553c07ba5e3e980cbca6fb2c8e34b82fff2cdca93ef516ebba","89c88d5cdcfa67553c07ba5e3e980cbca6fb2c8e34b82fff2cdca93ef516ebba","212100","212100","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998314_345-Ann-Daly_S3.counts.txt.gz","a2fa9e3a0935ebb70e1658ff92dd1f6dbc03783a015f1cb87c74b3fcf72fd6d3","a2fa9e3a0935ebb70e1658ff92dd1f6dbc03783a015f1cb87c74b3fcf72fd6d3","212635","212635","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998315_350-Ann-Daly_S4.counts.txt.gz","d1779f14f8809178924eb171377d5c68295f3efb281bb20d2bd567167cf974fd","d1779f14f8809178924eb171377d5c68295f3efb281bb20d2bd567167cf974fd","211655","211655","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998316_354-Ann-Daly_S5.counts.txt.gz","812915a810948a415b0de372130583d454a9271ecac6a497fa3af8c495861f2a","812915a810948a415b0de372130583d454a9271ecac6a497fa3af8c495861f2a","212413","212413","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998317_355-Ann-Daly_S6.counts.txt.gz","3db3d805dc0f9a984933eac0bdf6b59ed635be1266858cce40f3ac91b66bbce8","3db3d805dc0f9a984933eac0bdf6b59ed635be1266858cce40f3ac91b66bbce8","212603","212603","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998318_361-Ann-Daly_S7.counts.txt.gz","bb344ade310ddee7d0a2761bc9c33dd464e9ac4cf47a06534b918f24be7849c6","bb344ade310ddee7d0a2761bc9c33dd464e9ac4cf47a06534b918f24be7849c6","213155","213155","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998319_373-Ann-Daly_S8.counts.txt.gz","dcc01aec586628a8e41894552d0374aadf7d89a6e48e0b538dfeca498b520b69","dcc01aec586628a8e41894552d0374aadf7d89a6e48e0b538dfeca498b520b69","209613","209613","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998320_384-Ann-Daly_S10.counts.txt.gz","16f04d2a883e7231a330077aa3eb55c793484a6ffaa6bf5cc886d1906d7c63ce","16f04d2a883e7231a330077aa3eb55c793484a6ffaa6bf5cc886d1906d7c63ce","212506","212506","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998321_4_67.counts.txt.gz","45d23170119b286184c050c0c2aed18707c0055b8b7f3d0ef441e9f0e6a2e622","45d23170119b286184c050c0c2aed18707c0055b8b7f3d0ef441e9f0e6a2e622","212386","212386","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998322_402-Ann-Daly_S11.counts.txt.gz","71d2fec528d48d0bbe7a00525dc2a2893bbbbe4d06301f7807c7f0057e43e6e2","71d2fec528d48d0bbe7a00525dc2a2893bbbbe4d06301f7807c7f0057e43e6e2","212199","212199","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998323_407-Ann-Daly_S13.counts.txt.gz","0d9bc842e02cc7141850fbc36221c41d7a5fd1e05e6ae1ccf9685fae43405549","0d9bc842e02cc7141850fbc36221c41d7a5fd1e05e6ae1ccf9685fae43405549","210718","210718","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998324_408-Ann-Daly_S14.counts.txt.gz","6f5e3ee10b8e2d45144d93686e06201959f62c9a7d1ab1cf54e5ad4fd4e5e9a1","6f5e3ee10b8e2d45144d93686e06201959f62c9a7d1ab1cf54e5ad4fd4e5e9a1","213177","213177","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998325_416-Ann-Daly_S2.counts.txt.gz","7987a4e58d0a5153ef95ebd83a6b249eef7db55b45b627f11a87bd071a2fb9fd","7987a4e58d0a5153ef95ebd83a6b249eef7db55b45b627f11a87bd071a2fb9fd","212245","212245","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998326_418-Ann-Daly_S15.counts.txt.gz","a465eb2ce90bc298f3f392195f59e65d92e4bef7ab8265ec8c05deb553ebec80","a465eb2ce90bc298f3f392195f59e65d92e4bef7ab8265ec8c05deb553ebec80","211111","211111","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998327_424-Ann-Daly_S16.counts.txt.gz","f67b506753e449cd941543bd5987b67e71ba79651feb2d58a04248230f357c48","f67b506753e449cd941543bd5987b67e71ba79651feb2d58a04248230f357c48","214473","214473","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998328_425-Ann-Daly_S3.counts.txt.gz","e56b3077ce75145abc63ea83cfab37768b849e36b4bfa6de1c7207a1a9858fca","e56b3077ce75145abc63ea83cfab37768b849e36b4bfa6de1c7207a1a9858fca","213497","213497","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998329_431-Ann-Daly_S4.counts.txt.gz","c085daca0db03367f9d3f184ab977010596ea564bdf929ae275c767f258a8b15","c085daca0db03367f9d3f184ab977010596ea564bdf929ae275c767f258a8b15","212723","212723","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998330_443-Ann-Daly_S5.counts.txt.gz","b2a8c70af8625a304ce487c05dd378799ee0da773d142bc27d9c1a2ffc59e8b3","b2a8c70af8625a304ce487c05dd378799ee0da773d142bc27d9c1a2ffc59e8b3","208870","208870","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998331_5_74.counts.txt.gz","bc8f85069952e93623aa515fa8a2c4221e279f3a62c0ee2df0e9dd4064ac8b7e","bc8f85069952e93623aa515fa8a2c4221e279f3a62c0ee2df0e9dd4064ac8b7e","212959","212959","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998332_6_139.counts.txt.gz","25f3317fcd2ae3fa47cc750fe135214643fd1e8c4a78d9bf42b00b20d9463ef8","25f3317fcd2ae3fa47cc750fe135214643fd1e8c4a78d9bf42b00b20d9463ef8","215330","215330","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998333_7_162.counts.txt.gz","d05f26843848c6ae482988c0c490f9fa79b283126769a7aeed89c7a76254e398","d05f26843848c6ae482988c0c490f9fa79b283126769a7aeed89c7a76254e398","211732","211732","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998334_8_344.counts.txt.gz","f9108a44052296954fd24ded4eb8880a738efd70c6a72219925e62f1e032ed17","f9108a44052296954fd24ded4eb8880a738efd70c6a72219925e62f1e032ed17","213888","213888","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998335_84-Ann-Daly_S9.counts.txt.gz","d9e866ab7dd5687673d3468a37631b5c32b342eb3be95f84773853981c75b2de","d9e866ab7dd5687673d3468a37631b5c32b342eb3be95f84773853981c75b2de","210703","210703","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998336_85-Ann-Daly_S10.counts.txt.gz","4c86bdbbcce7fd40760c197ef281d754d653ee1a5ab37ed75206d1ae63d90304","4c86bdbbcce7fd40760c197ef281d754d653ee1a5ab37ed75206d1ae63d90304","210141","210141","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998337_9_346.counts.txt.gz","dd37c71ec9c5cba28ef8aebf870eeb71b6de3577c34da52724807449e2af4e2f","dd37c71ec9c5cba28ef8aebf870eeb71b6de3577c34da52724807449e2af4e2f","212129","212129","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998338_98-Ann-Daly_S13.counts.txt.gz","af4e16154d6ad2c018b0432e1f6736a15bd0a757a56deb28540710145718b19c","af4e16154d6ad2c018b0432e1f6736a15bd0a757a56deb28540710145718b19c","209816","209816","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998339_s5_Olivier-Govaere_S5.counts.txt.gz","2e45830dc9fe660a360d8c36371c51893a8524d8d72eb20b671ed0d0e172aeb4","2e45830dc9fe660a360d8c36371c51893a8524d8d72eb20b671ed0d0e172aeb4","214061","214061","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998340_s2_Olivier-Govaere_S2.counts.txt.gz","f4227dd853ab90181bc993898a2adff22fc3e806be7a0a0a68158b8a18f985c7","f4227dd853ab90181bc993898a2adff22fc3e806be7a0a0a68158b8a18f985c7","213290","213290","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998341_078-Ann-Daly_S14.counts.txt.gz","c1f951e449491978186fe6330fd74ab5f8a3458c17303e80ccf2ea278afb8dc8","c1f951e449491978186fe6330fd74ab5f8a3458c17303e80ccf2ea278afb8dc8","208196","208196","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998342_085-Ann-Daly_S16.counts.txt.gz","5714f689846f63ea205b3b94222200cd2a306d64c3a5e1919a548baac31f0e7f","5714f689846f63ea205b3b94222200cd2a306d64c3a5e1919a548baac31f0e7f","213018","213018","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998343_C100-Ann-Daly_S1.counts.txt.gz","9d3e385803e5f3b785d3c412834d4edb511140bcd618898a986401e68b43229b","9d3e385803e5f3b785d3c412834d4edb511140bcd618898a986401e68b43229b","208624","208624","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998344_C101-Ann-Daly_S2.counts.txt.gz","29b01000bd391860bc6b37032814eb949785dca1da17c7199c88aa659f8bfba3","29b01000bd391860bc6b37032814eb949785dca1da17c7199c88aa659f8bfba3","211124","211124","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998345_C102-Ann-Daly_S3.counts.txt.gz","118f6a2d149dbc58c11db2db172f8792f52fdf4f3740377884d3ce00549aefb4","118f6a2d149dbc58c11db2db172f8792f52fdf4f3740377884d3ce00549aefb4","209151","209151","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998346_C103-Ann-Daly_S4.counts.txt.gz","5e0e77a29585769fbb4bfcdc7aa30b43d8f2466881e8fe3abbe03e726f155099","5e0e77a29585769fbb4bfcdc7aa30b43d8f2466881e8fe3abbe03e726f155099","211867","211867","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998347_C107-Ann-Daly_S5.counts.txt.gz","72346dfd9428599ae591e60d21c3644188cea76ef13dfa1e0316038c58d0b665","72346dfd9428599ae591e60d21c3644188cea76ef13dfa1e0316038c58d0b665","211111","211111","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998348_C108-Ann-Daly_S6.counts.txt.gz","3d7ba12b0f32bcd7bb4cf7558755afeb86c4951c9242ec7ca031622450481451","3d7ba12b0f32bcd7bb4cf7558755afeb86c4951c9242ec7ca031622450481451","212201","212201","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998349_C109-Ann-Daly_S7.counts.txt.gz","72e047c7a82d804f512360f63d91f3d92e4b5c4e1c6f3057e813ec95f3b8f4f8","72e047c7a82d804f512360f63d91f3d92e4b5c4e1c6f3057e813ec95f3b8f4f8","212345","212345","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998350_C110-Ann-Daly_S8.counts.txt.gz","0e49c217aec70018d6f81e9543cfc85831a2a434741a82e37f184acc9ded6d7d","0e49c217aec70018d6f81e9543cfc85831a2a434741a82e37f184acc9ded6d7d","210942","210942","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998351_C122-Ann-Daly_S10.counts.txt.gz","65019bd346ab6be811a96a75118dabb25f7564fa1f4ac4806c18385fe024c261","65019bd346ab6be811a96a75118dabb25f7564fa1f4ac4806c18385fe024c261","211404","211404","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998352_C123-Ann-Daly_S11.counts.txt.gz","6402014949d6a55aed67f40b1c5fe1a7ac2db4e9e4c0acb66c9817bf9afd4057","6402014949d6a55aed67f40b1c5fe1a7ac2db4e9e4c0acb66c9817bf9afd4057","212770","212770","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998353_C124-Ann-Daly_S12.counts.txt.gz","9cccef5a57063c999d846b6dd8c447a96e831f644073f3a7c8137fe394bd65d2","9cccef5a57063c999d846b6dd8c447a96e831f644073f3a7c8137fe394bd65d2","209700","209700","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998354_C125-Ann-Daly_S13.counts.txt.gz","b008210b902b06beeeb74e9aefb27212ed011ea1edc054e05ae39d0fd9a50448","b008210b902b06beeeb74e9aefb27212ed011ea1edc054e05ae39d0fd9a50448","211682","211682","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998355_C126-Ann-Daly_S14.counts.txt.gz","727a3406e34a07139c66d5e61d766005c76dcb7f3d2ec84ebd08cdfa6c32d585","727a3406e34a07139c66d5e61d766005c76dcb7f3d2ec84ebd08cdfa6c32d585","211362","211362","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998356_C128-Ann-Daly_S1.counts.txt.gz","2c39234b1d88f15427e68322c07af86d71f9e5122b2a084acdde2de0984cc6cb","2c39234b1d88f15427e68322c07af86d71f9e5122b2a084acdde2de0984cc6cb","210704","210704","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998357_C129-Ann-Daly_S2.counts.txt.gz","ebae4c6e93b7005c2eab11afe314d6c4951405242f7c11d4e41a2194bb6b6934","ebae4c6e93b7005c2eab11afe314d6c4951405242f7c11d4e41a2194bb6b6934","210093","210093","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998358_C131-Ann-Daly_S3.counts.txt.gz","d827889099a8c3dd8bae1dc8422be0fd4f24ab899e4b33e551cac8c2ef8f71d5","d827889099a8c3dd8bae1dc8422be0fd4f24ab899e4b33e551cac8c2ef8f71d5","212867","212867","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998359_C133-Ann-Daly_S4.counts.txt.gz","257e94ebbf9548498dcd1eb54fb2c23d51a877b3f06e97482d5d05d9b426d6ab","257e94ebbf9548498dcd1eb54fb2c23d51a877b3f06e97482d5d05d9b426d6ab","214777","214777","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998360_C134_S5.counts.txt.gz","75525ee02e08cd08219da179733414d36d45b11dfebf85bbe50e793132262d69","75525ee02e08cd08219da179733414d36d45b11dfebf85bbe50e793132262d69","209627","209627","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998361_C135-Ann-Daly_S6.counts.txt.gz","d12a19a063857c25746bb7c108a3febc8bb53f36de6b4189b3e88a58f9114da1","d12a19a063857c25746bb7c108a3febc8bb53f36de6b4189b3e88a58f9114da1","207904","207904","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998362_C136-Ann-Daly_S7.counts.txt.gz","b022cdf99144d3b594d19e4fde974c56ea4258a8ff53e59a2023e8ebb4c20caf","b022cdf99144d3b594d19e4fde974c56ea4258a8ff53e59a2023e8ebb4c20caf","209240","209240","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998363_C137-Ann-Daly_S8.counts.txt.gz","b45fb4bae0348603aff5ffc6645661fcc993124f1d055c077c9be00bb0de6012","b45fb4bae0348603aff5ffc6645661fcc993124f1d055c077c9be00bb0de6012","210958","210958","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998364_C139-Ann-Daly_S9.counts.txt.gz","2eee6752125f838a34dc04db22f9af4abf46ae97230e260ea7dccb56e8f3a0a1","2eee6752125f838a34dc04db22f9af4abf46ae97230e260ea7dccb56e8f3a0a1","210807","210807","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998365_C143-Ann-Daly_S11.counts.txt.gz","2b18cfe266e3af37f5c5e9604029d315617e31b4c737928ed02a7b2f46cedc71","2b18cfe266e3af37f5c5e9604029d315617e31b4c737928ed02a7b2f46cedc71","212447","212447","unchanged",""
"01_raw_data\liver_NAFLD_MASLD\supplementary\GSE135251\GSE135251_RAW\GSM3998366_C145-Ann-Daly_S12.counts.txt.gz","0a7876172cffd8822fc04100ff3b9b25c7bc53916a05402ad6d6dfc92aa609bb","0a7876172cffd8822fc04100ff3b9b25c7bc53916a05402ad6d6dfc92aa609bb","210749","210749","unchanged",""
